Molecule ChEMBL ID	Molecule Name	Molecule Max Phase	Molecular Weight	#RO5 Violations	AlogP	Compound Key	Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	pChEMBL Value	Data Validity Comment	Comment	Uo Units	Ligand Efficiency BEI	Ligand Efficiency LE	Ligand Efficiency LLE	Ligand Efficiency SEI	Potential Duplicate	Assay ChEMBL ID	Assay Description	Assay Type	BAO Format ID	BAO Label	Assay Organism	Assay Tissue ChEMBL ID	Assay Tissue Name	Assay Cell Type	Assay Subcellular Fraction	Assay Parameters	Assay Variant Accession	Assay Variant Mutation	Target ChEMBL ID	Target Name	Target Organism	Target Type	Document ChEMBL ID	Source ID	Source Description	Document Journal	Document Year	Cell ChEMBL ID	Properties	Action Type
CHEMBL3545369	EPACADOSTAT	3	438.24	0	0.42	Epacadostat	NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1	IC50	'='	67	nM	7.17			UO_0000065	16.37	0.39	6.75	4.28	1	CHEMBL3864927	Inhibition of recombinant human N-terminus IDO1 expressed in Escherichia coli assessed as N-formylkynurenine formation using L-tryptophan as substrate measured after 180 mins by UV absorbance based assay	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL3864154	1	Scientific Literature	Bioorg Med Chem	2016	None		
CHEMBL575331		None	491.57	0	2.56	9a	COc1ccc(C2CNC3=C2C(=O)c2c(c(CCN)cn2S(=O)(=O)c2ccc(C)cc2)C3=O)cc1	IC50	'='	5600	nM	5.25			UO_0000065	10.68	0.2	2.69	4.36	0	CHEMBL2346474	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL2331397	1	Scientific Literature	Bioorg Med Chem Lett	2013	None		
CHEMBL2336702		None	361.47	0	3.88	12c	C[C@H]1c2[nH]c3cc(-c4ccccc4)ccc3c2C[C@@H]2C(=O)N(C)C(=S)N21	IC50	'='	62000	nM	4.21			UO_0000065	11.64	0.22	0.33	10.7	0	CHEMBL2343392	Inhibition of human recombinant IDO assessed as inhibition of indoleamine 2,3-dioxygenase to kynurenine conversion after 60 mins by HPLC analysis	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL2331382	1	Scientific Literature	Bioorg Med Chem	2013	None		
CHEMBL572064		None	201.27	0	3.37	35	CCCNc1ccc(O)c2ccccc12	IC50						Not Determined						0	CHEMBL1040016	Inhibition of human recombinant IDO expressed in HEK293 cells assessed as blockade of tryptophan degradation by HPLC	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HEK293	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL1156818	1	Scientific Literature	J Med Chem	2010	CHEMBL3307715		
CHEMBL2148075		None	193.64	0	2.43	36	Cc1ccc(Cl)cc1-c1c[nH]nn1	IC50	'='	14000	nM	4.85			UO_0000065	25.07	0.51	2.42	11.68	0	CHEMBL2150231	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL2146377	1	Scientific Literature	J Med Chem	2012	None		
CHEMBL584991		None	271.64	0	1.69	5l	Nc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1	IC50	'='	60	nM	7.22			UO_0000065	26.59	0.55	5.53	6.59	1	CHEMBL2150231	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL2146377	1	Scientific Literature	J Med Chem	2012	None		
CHEMBL4455935		None	541.32	1	4.65	19	CCOP(=O)(Cc1ccccc1)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1	IC50	'='	119	nM	6.92			UO_0000065	12.79	0.29	2.27	5.17	0	CHEMBL4408554	Inhibition of IDO1 in human HeLa cells using L-tryptophan as substrate incubated for 48 hrs	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4406833	1	Scientific Literature	Eur J Med Chem	2019	CHEMBL3308376		
CHEMBL4552649		None	433.2	0	2.55	39	COP(C)(=O)NCCNc1nonc1/C(=N/O)Nc1cccc(Br)c1	IC50	'='	10.5	nM	7.98			UO_0000065	18.42	0.44	5.43	5.96	0	CHEMBL4408554	Inhibition of IDO1 in human HeLa cells using L-tryptophan as substrate incubated for 48 hrs	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4406833	1	Scientific Literature	Eur J Med Chem	2019	CHEMBL3308376		
CHEMBL4455785		None	422.3	0	2.81	44	COP(C)(=O)NCCNc1nonc1/C(=N/O)Nc1cccc(C(F)(F)F)c1	IC50	'='	21	nM	7.68			UO_0000065	18.18	0.37	4.87	5.73	0	CHEMBL4408554	Inhibition of IDO1 in human HeLa cells using L-tryptophan as substrate incubated for 48 hrs	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4406833	1	Scientific Literature	Eur J Med Chem	2019	CHEMBL3308376		
CHEMBL4455785		None	422.3	0	2.81	44	COP(C)(=O)NCCNc1nonc1/C(=N/O)Nc1cccc(C(F)(F)F)c1	IC50	'='	121	nM	6.92			UO_0000065	16.38	0.34	4.11	5.17	0	CHEMBL4408555	Inhibition of recombinant N-terminal His-tagged human IDO1 expressed in Escherichia coli assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4406833	1	Scientific Literature	Eur J Med Chem	2019	None		
CHEMBL4458589		None	430.89	0	4.44	7i	O=C1C=C(N[C@H](Cc2ccccc2)C(=O)Nc2ccc(Cl)cc2)C(=O)c2ccccc21	IC50	'>'	10000	nM				UO_0000065					0	CHEMBL4381946	Inhibition of recombinant human IDO1 using L-tryptophan as substrate incubated under dark conditions measured after 60 mins by fluorescence microplate reader assay	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4376897	1	Scientific Literature	J Med Chem	2020	None		
CHEMBL4475809		None	263.23	0	0.81	11-a	Nc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21	IC50	'='	51	nM	7.29			UO_0000065	27.7	0.52	6.48	6.66	0	CHEMBL4410846	Inhibition of recombinant His-tagged IDO1 (unknown origin) expressed in Escherichia coli preincubated for 30 mins followed by substrate tryptophan addition and measured after 60 mins by fluorescence based assay	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4406911	1	Scientific Literature	ACS Med Chem Lett	2019	None		
CHEMBL4471278		None	259.27	0	1.06	4-b	Nc1nonc1/C(=N/O)N[C@H]1CCc2ccccc21	IC50	'='	243	nM	6.61			UO_0000065	25.51	0.48	5.55	6.04	0	CHEMBL4410847	Inhibition of IDO1 in human HeLa cells stimulated with IFNgamma using L-tryptophan as substrate incubated for 48 hrs by fluorescence based assay	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4406911	1	Scientific Literature	ACS Med Chem Lett	2019	CHEMBL3308376		
CHEMBL4447875		None	263.23	0	0.81	11-b	Nc1nonc1/C(=N/O)N[C@@H]1Cc2ccc(F)cc21	IC50	'='	853	nM	6.07			UO_0000065	23.06	0.44	5.26	5.54	0	CHEMBL4410847	Inhibition of IDO1 in human HeLa cells stimulated with IFNgamma using L-tryptophan as substrate incubated for 48 hrs by fluorescence based assay	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4406911	1	Scientific Literature	ACS Med Chem Lett	2019	CHEMBL3308376		
CHEMBL4452814		None	320.28	0	0.13	15	NC(=O)CNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21	IC50	'='	53	nM	7.28			UO_0000065	22.72	0.43	7.15	5.25	0	CHEMBL4410847	Inhibition of IDO1 in human HeLa cells stimulated with IFNgamma using L-tryptophan as substrate incubated for 48 hrs by fluorescence based assay	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4406911	1	Scientific Literature	ACS Med Chem Lett	2019	CHEMBL3308376		
CHEMBL4475809		None	263.23	0	0.81	11-a	Nc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21	IC50	'='	176	nM	6.75			UO_0000065	25.66	0.49	5.94	6.17	0	CHEMBL4410848	Inhibition of IDO1 in human whole blood stimulated with IFNgamma/LPS using L-tryptophan/kynurenine as substrate incubated for 15 mins followed by IFNgamma/LPS stimulation and incubated for 18 hrs by LC/MS-MS analysis	B	BAO_0000221	tissue-based format	Homo sapiens	CHEMBL3638178	Blood	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4406911	1	Scientific Literature	ACS Med Chem Lett	2019	None		
CHEMBL4470631		None	475.34	0	4.55	7j	O=C1C=C(N[C@H](Cc2ccccc2)C(=O)Nc2ccccc2Br)C(=O)c2ccccc21	IC50	'>'	10000	nM				UO_0000065					0	CHEMBL4381946	Inhibition of recombinant human IDO1 using L-tryptophan as substrate incubated under dark conditions measured after 60 mins by fluorescence microplate reader assay	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4376897	1	Scientific Literature	J Med Chem	2020	None		
CHEMBL4847151		None	467.92	0	4.47	36	CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2C(CCCN2c2ccnc(C(F)(F)F)n2)C1	IC50						Not Determined						0	CHEMBL4810787	Inhibition of IDO1 in human whole blood assessed as unbound concentration	B	BAO_0000221	tissue-based format	Homo sapiens	None	Blood	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4808232	1	Scientific Literature	Bioorg Med Chem Lett	2021	None		
CHEMBL457063		None	160.18	0	1.78	1c	Oc1ccccc1-c1c[nH]cn1	IC50	'='	1700	nM	5.77			UO_0000065	36.02	0.66	3.99	11.8	0	CHEMBL4834557	Inhibition of recombinant human IDO1 expressed in Escherichia coli Rosetta (DE3) cells assessed as reduction in kynurenine production using L-tryptophan as substrate incubated for 20 mins by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4834395	1	Scientific Literature	J Med Chem	2021	None	TIME = 0.3333 hr	INHIBITOR
CHEMBL1650271		None	178.62	0	2.53	3b	Clc1cccc(-n2ccnc2)c1	IC50	'='	41000	nM	4.39			UO_0000065	24.56	0.5	1.86	24.62	0	CHEMBL4834557	Inhibition of recombinant human IDO1 expressed in Escherichia coli Rosetta (DE3) cells assessed as reduction in kynurenine production using L-tryptophan as substrate incubated for 20 mins by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4834395	1	Scientific Literature	J Med Chem	2021	None	TIME = 0.3333 hr	INHIBITOR
CHEMBL4451889		None	160.18	0	1.58	3c	Oc1ccccc1-n1ccnc1	IC50	'='	16000	nM	4.8			UO_0000065	29.94	0.55	3.22	12.6	0	CHEMBL4834557	Inhibition of recombinant human IDO1 expressed in Escherichia coli Rosetta (DE3) cells assessed as reduction in kynurenine production using L-tryptophan as substrate incubated for 20 mins by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4834395	1	Scientific Literature	J Med Chem	2021	None	TIME = 0.3333 hr	INHIBITOR
CHEMBL4847785		None	194.62	0	2.23	3e	Oc1ccc(Cl)cc1-n1ccnc1	IC50	'='	2100	nM	5.68			UO_0000065	29.17	0.6	3.45	14.92	0	CHEMBL4834557	Inhibition of recombinant human IDO1 expressed in Escherichia coli Rosetta (DE3) cells assessed as reduction in kynurenine production using L-tryptophan as substrate incubated for 20 mins by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4834395	1	Scientific Literature	J Med Chem	2021	None	TIME = 0.3333 hr	INHIBITOR
CHEMBL4455007		None	194.62	0	2.44	1e	Oc1ccc(Cl)cc1-c1cnc[nH]1	IC50	'='	880	nM	6.06			UO_0000065	31.11	0.64	3.62	12.38	0	CHEMBL4834558	Inhibition of human IDO1 expressed in HEK293T cells assessed as reduction in kynurenine production using L-tryptophan as substrate incubated for 7 hrs by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HEK293T	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4834395	1	Scientific Literature	J Med Chem	2021	None	TIME = 7.0 hr	INHIBITOR
CHEMBL2148074		None	195.61	0	1.83	4e	Oc1ccc(Cl)cc1-c1c[nH]nn1	IC50	'='	110	nM	6.96			UO_0000065	35.57	0.73	5.13	11.26	0	CHEMBL4834558	Inhibition of human IDO1 expressed in HEK293T cells assessed as reduction in kynurenine production using L-tryptophan as substrate incubated for 7 hrs by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HEK293T	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4834395	1	Scientific Literature	J Med Chem	2021	None	TIME = 7.0 hr	INHIBITOR
CHEMBL4871312		None	194.62	0	1.71	5f	Nc1ccc(Cl)cc1-c1nnc[nH]1	IC50	'='	34	nM	7.47			UO_0000065	38.37	0.78	5.76	11.05	0	CHEMBL4834558	Inhibition of human IDO1 expressed in HEK293T cells assessed as reduction in kynurenine production using L-tryptophan as substrate incubated for 7 hrs by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HEK293T	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4834395	1	Scientific Literature	J Med Chem	2021	None	TIME = 7.0 hr	INHIBITOR
CHEMBL4855797		None	442.96	1	5.77	5	C[C@@H](C(=O)Nc1ccc(F)cc1)C1CCC2C(CCCN2C(=O)c2cccc(Cl)c2)C1	IC50	'='	0.13	nM	9.89			UO_0000065	22.32	0.44	4.12	20.01	0	CHEMBL4810787	Inhibition of IDO1 in human whole blood assessed as unbound concentration	B	BAO_0000221	tissue-based format	Homo sapiens	None	Blood	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4808232	1	Scientific Literature	Bioorg Med Chem Lett	2021	None		INHIBITOR
CHEMBL4855797		None	442.96	1	5.77	5	C[C@@H](C(=O)Nc1ccc(F)cc1)C1CCC2C(CCCN2C(=O)c2cccc(Cl)c2)C1	IC50	'='	2.1	nM	8.68			UO_0000065	19.59	0.38	2.91	17.56	0	CHEMBL4810784	Inhibition of IDO1 in human HeLa cells assessed as production of N-formylkynurenine using tryptophan as substrate in presence of inactivated fetal bovine serum	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4808232	1	Scientific Literature	Bioorg Med Chem Lett	2021	None		INHIBITOR
CHEMBL4849622		None	469	1	6.31	8	O=C(c1cccc(Cl)c1)N1CCCC2CC(C3(C(=O)Nc4ccc(F)cc4)CCC3)CCC21	IC50	'='	3	nM	8.52			UO_0000065	18.17	0.35	2.21	17.25	0	CHEMBL4810784	Inhibition of IDO1 in human HeLa cells assessed as production of N-formylkynurenine using tryptophan as substrate in presence of inactivated fetal bovine serum	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4808232	1	Scientific Literature	Bioorg Med Chem Lett	2021	None		INHIBITOR
CHEMBL4848630		None	422.55	1	5.12	17	Cc1nccc(N2CCCC3CC(C4(C(=O)Nc5ccc(F)cc5)CCC4)CCC32)n1	IC50	'='	32	nM	7.5			UO_0000065	17.74	0.33	2.37	12.9	0	CHEMBL4810784	Inhibition of IDO1 in human HeLa cells assessed as production of N-formylkynurenine using tryptophan as substrate in presence of inactivated fetal bovine serum	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4808232	1	Scientific Literature	Bioorg Med Chem Lett	2021	None		INHIBITOR
CHEMBL3545369	EPACADOSTAT	3	438.24	0	0.42	2	NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1	IC50	'='	3.5	nM	8.46			UO_0000065	19.3	0.46	8.04	5.04	0	CHEMBL4843236	Inhibition of recombinant human His-tagged IDO1 (Ala2 to Gly403 residues) expressed in Escherichia coli using tryptophan as substrate preincubated for 10 mins followed by substrate addition and measured after 1 hr by RFMS assay	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4842341	1	Scientific Literature	J Med Chem	2021	None	TIME = 1.167 hr	INHIBITOR
CHEMBL504816	(L)-1-METHYLTRYPTOPHAN	None	218.26	0	1.13	L-1-MT	Cn1cc(C[C@H](N)C(=O)O)c2ccccc21	IC50	'='	98500	nM	4.01			UO_0000065	18.36	0.34	2.88	5.87	0	CHEMBL4342360	Inhibition of purified recombinant human IDO1 using L-tryptophan substrate incubated fro 30 mins	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4340575	1	Scientific Literature	Bioorg Med Chem	2019	None		
CHEMBL4567864		None	437.48	0	3.34	11d	C/C(=C\C(=O)O)c1ccc(N2CCOCC2)c(-n2cc(CNc3ccc(F)cc3)nn2)c1	IC50	'='	58350	nM	4.23			UO_0000065	9.68	0.18	0.89	4.58	0	CHEMBL4342360	Inhibition of purified recombinant human IDO1 using L-tryptophan substrate incubated fro 30 mins	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4340575	1	Scientific Literature	Bioorg Med Chem	2019	None		
CHEMBL4778194		None	397.31	1	6.3	5e	Clc1ccc(C(Cn2ccnc2)OCc2cccc3ccccc23)c(Cl)c1	IC50	'='	48600	nM	4.31			UO_0000065	10.86	0.22	-1.99	15.95	0	CHEMBL4724363	Inhibition of human N-terminal IDO1 expressed in Escherichia coli BL21 A1 cells using L-tryptophan as substrate measured after 30 mins by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4715883	1	Scientific Literature	Bioorg Med Chem Lett	2021	None	TIME = 0.5 hr	INHIBITOR
CHEMBL4757927		None	403.33	1	6.36	5a	Clc1ccc(C(Cn2ccnc2)OCc2cc3ccccc3s2)c(Cl)c1	IC50	'='	17700	nM	4.75			UO_0000065	11.78	0.25	-1.61	17.57	0	CHEMBL4724363	Inhibition of human N-terminal IDO1 expressed in Escherichia coli BL21 A1 cells using L-tryptophan as substrate measured after 30 mins by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4715883	1	Scientific Literature	Bioorg Med Chem Lett	2021	None	TIME = 0.5 hr	INHIBITOR
CHEMBL4588288		None	381.44	0	4.76	21	O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1cc2ccccc2o1	IC50	'='	413	nM	6.38			UO_0000065	16.74	0.3	1.62	10.63	0	CHEMBL4359028	Inhibition of IDO1 in IFNgamma-stimulated human A375 cells assessed as reduction in L-Kyn level measured after 48 hrs by HPLC analysis	B	BAO_0000019	assay format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4354865	1	Scientific Literature	J Med Chem	2020	None		
CHEMBL4458549		None	366.42	0	3.89	35	N#Cc1ccc(C(=O)NCc2cccc(Cn3cnc4ccccc43)c2)cc1	IC50	'='	1940	nM	5.71			UO_0000065	15.59	0.28	1.82	8.08	0	CHEMBL4359019	Inhibition of IDO1 in IFNgamma-stimulated human DAN-G cells assessed as reduction in L-Kyn level measured after 48 hrs by HPLC analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	DAN-G	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4354865	1	Scientific Literature	J Med Chem	2020	CHEMBL3307281		
CHEMBL4577825		None	464.5	0	3.12	5c	CC(C)(C)OC(=O)N1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1	IC50	'='	1880	nM	5.73			UO_0000065	12.33	0.23	2.61	6.76	0	CHEMBL4356123	Inhibition of recombinant human IDO1 expressed in Escherichia coli BL21 cells assessed as reduction in conversion of L-tryptophan to N-formyl kynurenine using L-tryptophan as substrate after 30 mins by methylene blue dye based microplate reader analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4354812	1	Scientific Literature	J Med Chem	2019	None		
CHEMBL4524854		None	242.3	0	3.78	2	Fc1cccc2c1C(C1CCCC1)n1cncc1-2	IC50	'='	1239	nM	5.91			UO_0000065	24.38	0.45	2.13	33.15	0	CHEMBL4360763	Inhibition of IDO in human HeLa cells using tryptophan as substrate measured after 48 hrs in presence of INF gamma microplate reader analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4359827	1	Scientific Literature	ACS Med Chem Lett	2019	CHEMBL3308376		
CHEMBL4531639		None	250.28	0	3.64	7	Fc1cccc2c1C(c1ccccc1)n1cncc1-2	IC50						Not Determined						0	CHEMBL4360763	Inhibition of IDO in human HeLa cells using tryptophan as substrate measured after 48 hrs in presence of INF gamma microplate reader analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4359827	1	Scientific Literature	ACS Med Chem Lett	2019	CHEMBL3308376		
CHEMBL4571179		None	264.3	0	3.83	8	Fc1cccc2c1C(Cc1ccccc1)n1cncc1-2	IC50						Not Determined						0	CHEMBL4360763	Inhibition of IDO in human HeLa cells using tryptophan as substrate measured after 48 hrs in presence of INF gamma microplate reader analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4359827	1	Scientific Literature	ACS Med Chem Lett	2019	CHEMBL3308376		
CHEMBL4518260		None	415.48	0	3.7	23	Cn1cc(-c2cnc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)nc2)cn1	IC50	'='	324	nM	6.49			UO_0000065	15.62	0.29	2.79	10.04	0	CHEMBL4360763	Inhibition of IDO in human HeLa cells using tryptophan as substrate measured after 48 hrs in presence of INF gamma microplate reader analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	HeLa	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4359827	1	Scientific Literature	ACS Med Chem Lett	2019	CHEMBL3308376		
CHEMBL4588400		None	504.34	1	1.56	8c	O=S1(=O)NCCN1C[C@H](Nc1nonc1/C(=N/O)Nc1ccc(Br)c(F)c1)C1CC1	IC50	'='	221	nM	6.66			UO_0000065	13.2	0.3	5.1	4.59	0	CHEMBL4354042	Inhibition of recombinant human IDO1 expressed in Escherichia coli BL21 cells using L-tryptophan as substrate incubated for 30 mins by methylene blue dye based microplate reader analysis	B	BAO_0000219	cell-based format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4351002	1	Scientific Literature	Eur J Med Chem	2019	None		
CHEMBL195008	NECROSTATIN	None	259.33	0	1.43	1; Nec-1	CN1C(=O)C(Cc2c[nH]c3ccccc23)NC1=S	IC50	'='	100000	nM	4			UO_0000065	15.42	0.3	2.57	8.31	0	CHEMBL4378713	Inhibition of IDO (unknown origin)	B	BAO_0000357	single protein format	Homo sapiens	None	None	None	None				CHEMBL4685	Indoleamine 2,3-dioxygenase	Homo sapiens	SINGLE PROTEIN	CHEMBL4376828	1	Scientific Literature	J Med Chem	2020	None		
