"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"
"CHEMBL4294820"	""	"None"	"334.35"	"0"	"4.66"	"208"	"Cc1cc(-c2nccc3c(Nc4ccc(F)cc4)c(N)oc23)ccn1"	"IC50"	"'<'"	"500.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4279026"	""	"None"	"386.79"	"1"	"5.46"	"244"	"Cc1cc(-c2nc(F)cc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)ccn1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"16.29"	"0.32"	"0.84"	"8.19"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4288032"	""	"None"	"277.69"	"0"	"3.95"	"2"	"Nc1oc2cnccc2c1Nc1ccc(F)c(Cl)c1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"22.69"	"0.45"	"2.35"	"9.83"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4277115"	""	"None"	"243.24"	"0"	"3.29"	"5"	"Nc1oc2cnccc2c1Nc1ccc(F)cc1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"25.90"	"0.48"	"3.01"	"9.83"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4294408"	""	"None"	"294.14"	"0"	"4.46"	"7"	"Nc1oc2cnccc2c1Nc1ccc(Cl)cc1Cl"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4294960"	""	"None"	"279.22"	"0"	"3.57"	"12"	"Nc1oc2cnccc2c1Nc1cc(F)c(F)cc1F"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4283161"	""	"None"	"317.35"	"0"	"4.95"	"29"	"Nc1oc2cnccc2c1Nc1ccc(Oc2ccccc2)cc1"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4286322"	""	"None"	"328.59"	"1"	"5.11"	"31"	"Nc1oc2cnccc2c1Nc1ccc(Cl)c(Cl)c1Cl"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4294844"	""	"None"	"249.27"	"0"	"3.13"	"36"	"C#Cc1ccc(Nc2c(N)oc3cnccc23)cc1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"25.28"	"0.45"	"3.17"	"9.83"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4290965"	""	"None"	"335.33"	"1"	"5.12"	"78"	"CCCc1nccc2c(Nc3cccc(C(F)(F)F)c3)c(N)oc12"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4436480"	""	"None"	"364.38"	"0"	"1.47"	"5b"	"O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCNCC3)cc1c2=O"	"IC50"	"'='"	"870.0"	"nM"	"6.06"	""	""	"UO_0000065"	"16.63"	"0.31"	"4.59"	"9.01"	"0"	"CHEMBL4356125"	"Inhibition of recombinant human TDO expressed in Escherichia coli BL21 (DE3) assessed as reduction in conversion of L-tryptophan to N-formyl kynurenine using L-tryptophan as substrate after 30 mins by methylene blue assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4354812"	"1"	"Scientific Literature"	"J Med Chem"	"2019"	"None"	""	""
"CHEMBL4437046"	""	"None"	"378.41"	"0"	"1.82"	"5a"	"CN1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1"	"IC50"	"'='"	"90.0"	"nM"	"7.05"	""	""	"UO_0000065"	"18.62"	"0.34"	"5.23"	"12.06"	"0"	"CHEMBL4356128"	"Inhibition of human TDO transfected in HEK293 cells assessed as reduction in kynurenine production using L-tryptophan as substrate incubated for 12 hrs"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4354812"	"1"	"Scientific Literature"	"J Med Chem"	"2019"	"CHEMBL3307715"	""	""
"CHEMBL4288429"	""	"None"	"346.34"	"0"	"2.49"	"T58"	"COC(=O)c1cccc(Cn2cnc3c2C(=O)c2ccccc2C3=O)c1"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4274902"	"Inhibition of recombinant human TDO using L-Trp as substrate after 75 mins by UV absorption analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4270608"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2018"	"None"	""	""
"CHEMBL4293312"	""	"None"	"281.30"	"0"	"2.31"	"T28"	"O=C1c2ccccc2C(=O)c2[nH]c(-c3cscn3)nc21"	"IC50"	"'='"	"73.1"	"nM"	"7.14"	""	""	"UO_0000065"	"25.37"	"0.49"	"4.83"	"9.43"	"0"	"CHEMBL4274902"	"Inhibition of recombinant human TDO using L-Trp as substrate after 75 mins by UV absorption analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4270608"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2018"	"None"	""	""
"CHEMBL4516705"	""	"None"	"271.69"	"0"	"2.94"	"15"	"Cl.NOC(c1ccc(F)cc1)c1ccc(F)cc1"	"IC50"	"'='"	"9000.0"	"nM"	"5.05"	""	""	"UO_0000065"	"21.45"	"0.41"	"2.11"	"14.31"	"0"	"CHEMBL4329407"	"Inhibition of TDO (unknown origin) using L-tryptophan as substrate by spectrophotometric method"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4325907"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2019"	"None"	""	""
"CHEMBL4086143"	"PF-06840003"	"1.0"	"232.21"	"0"	"1.44"	"PF-06840003"	"O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1"	"IC50"	"'='"	"378000.0"	"nM"	""	"Outside typical range"	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4329410"	"Inhibition of human TDO expressed in human T-REx cells using L-tryptophan as substrate after 20 hrs"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4325907"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2019"	"None"	""	""
"CHEMBL4561507"	""	"None"	"304.60"	"0"	"3.97"	"3"	"Cl.NOC(c1ccccc1)c1ccc(Cl)c(Cl)c1"	"IC50"	"'='"	"8110.0"	"nM"	"5.09"	""	""	"UO_0000065"	"18.99"	"0.41"	"1.12"	"14.44"	"0"	"CHEMBL4329410"	"Inhibition of human TDO expressed in human T-REx cells using L-tryptophan as substrate after 20 hrs"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4325907"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2019"	"None"	""	""
"CHEMBL4582341"	""	"None"	"271.69"	"0"	"2.94"	"7"	"Cl.NOC(c1ccccc1)c1cc(F)cc(F)c1"	"IC50"	"'='"	"3480.0"	"nM"	"5.46"	""	""	"UO_0000065"	"23.20"	"0.44"	"2.52"	"15.48"	"0"	"CHEMBL4329410"	"Inhibition of human TDO expressed in human T-REx cells using L-tryptophan as substrate after 20 hrs"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4325907"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2019"	"None"	""	""
"CHEMBL1276265"	""	"None"	"282.69"	"0"	"2.58"	"7"	"O=C1c2ccc(Cl)cc2-n2c1nc1ccccc1c2=O"	"IC50"	"'='"	"224200.0"	"nM"	""	"Outside typical range"	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4383515"	"Inhibition of recombinant full length C-terminal His-tagged human TDO expressed in Escherichia coli using L-Trp as substrate after 30 mins"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4382205"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2018"	"None"	""	""
"CHEMBL1812545"	""	"None"	"229.22"	"0"	"1.99"	"LM10"	"Fc1ccc2c(/C=C/c3nnn[nH]3)c[nH]c2c1"	"IC50"	"'='"	"671.0"	"nM"	"6.17"	""	""	"UO_0000065"	"26.93"	"0.50"	"4.18"	"8.79"	"0"	"CHEMBL4383518"	"Inhibition of TDO in human U87 MG cells using L-Trp as substrate after 8 hrs"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"U-87MG ATCC"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4382205"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2018"	"CHEMBL3307575"	""	""
"CHEMBL3940383"	""	"None"	"302.28"	"0"	"3.31"	"4h"	"Cc1n[nH]c2c1C(c1ccc(F)c(F)c1)c1c(C)n[nH]c1O2"	"IC50"	"'='"	"3000.0"	"nM"	"5.52"	""	""	"UO_0000065"	"18.27"	"0.34"	"2.21"	"8.29"	"0"	"CHEMBL3867385"	"Inhibition of N-terminal 6xHis-tagged human TDO expressed in Escherichia cli Rosetta (DE3) pLysS using L-tryptophan as substrate preincubated for 1 hr measured after 15 mins in presence of bovine liver and methylene blue by spectrophotometric analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3865851"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2016"	"None"	""	""
"CHEMBL4751742"	""	"None"	"513.39"	"1"	"3.10"	"16"	"O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(S(=O)(=O)NCc2ccccc2)CC1"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4679869"	"Inhibition of human TDO expressed in Escherichia coli Rosetta using tryptophan as substrate incubated for 1 hr by methylene blue based assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4673401"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2021"	"None"	"TIME = 1.0 hr"	""
"CHEMBL4784061"	""	"None"	"343.18"	"0"	"3.73"	"2"	"O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1cccs1"	"IC50"	"'='"	"63091.0"	"nM"	"4.20"	""	""	"UO_0000065"	"12.24"	"0.30"	"0.47"	"6.81"	"0"	"CHEMBL4679869"	"Inhibition of human TDO expressed in Escherichia coli Rosetta using tryptophan as substrate incubated for 1 hr by methylene blue based assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4673401"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2021"	"None"	"TIME = 1.0 hr"	"INHIBITOR"
"CHEMBL4165309"	""	"None"	"325.32"	"0"	"4.06"	"10l"	"Oc1ccc(F)cc1-c1cncn1Cc1cc2cc(F)ccc2[nH]1"	"IC50"	"'='"	"84000.0"	"nM"	"4.08"	""	""	"UO_0000065"	"12.53"	"0.23"	"0.02"	"7.57"	"0"	"CHEMBL4145011"	"Inhibition of recombinant human 6His-tagged TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in kynurenine production using L-tryptophan as substrate after 1 hr"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4138304"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2018"	"None"	""	""
"CHEMBL4524223"	""	"None"	"270.16"	"0"	"3.32"	"8"	"Cl.NOC(c1ccccc1)c1ccc(Cl)cc1"	"IC50"	"'='"	"23700.0"	"nM"	"4.62"	""	""	"UO_0000065"	"19.79"	"0.39"	"1.31"	"13.12"	"0"	"CHEMBL4329410"	"Inhibition of human TDO expressed in human T-REx cells using L-tryptophan as substrate after 20 hrs"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4325907"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2019"	"None"	""	""
"CHEMBL4585829"	""	"None"	"271.69"	"0"	"2.94"	"12"	"Cl.NOC(c1ccccc1)c1ccc(F)cc1F"	"IC50"	"'='"	"6370.0"	"nM"	"5.20"	""	""	"UO_0000065"	"22.09"	"0.42"	"2.26"	"14.74"	"0"	"CHEMBL4329410"	"Inhibition of human TDO expressed in human T-REx cells using L-tryptophan as substrate after 20 hrs"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4325907"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2019"	"None"	""	""
"CHEMBL4571508"	""	"None"	"321.70"	"0"	"3.82"	"13"	"Cl.NOC(c1ccccc1)c1cc(C(F)(F)F)ccc1F"	"IC50"	"'='"	"9020.0"	"nM"	"5.04"	""	""	"UO_0000065"	"17.69"	"0.34"	"1.22"	"14.31"	"0"	"CHEMBL4329410"	"Inhibition of human TDO expressed in human T-REx cells using L-tryptophan as substrate after 20 hrs"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4325907"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2019"	"None"	""	""
"CHEMBL4440040"	""	"None"	"304.60"	"0"	"3.97"	"4"	"Cl.NOC(c1ccc(Cl)cc1)c1ccc(Cl)cc1"	"IC50"	"'='"	"2000.0"	"nM"	"5.70"	""	""	"UO_0000065"	"21.25"	"0.46"	"1.73"	"16.17"	"0"	"CHEMBL4329407"	"Inhibition of TDO (unknown origin) using L-tryptophan as substrate by spectrophotometric method"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4325907"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2019"	"None"	""	""
"CHEMBL4544607"	""	"None"	"253.70"	"0"	"2.81"	"9"	"Cl.NOC(c1ccccc1)c1cccc(F)c1"	"IC50"	"'='"	"6000.0"	"nM"	"5.22"	""	""	"UO_0000065"	"24.04"	"0.45"	"2.41"	"14.81"	"0"	"CHEMBL4329407"	"Inhibition of TDO (unknown origin) using L-tryptophan as substrate by spectrophotometric method"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4325907"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2019"	"None"	""	""
"CHEMBL4743826"	""	"None"	"466.93"	"1"	"5.89"	"15"	"CCC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CCOc3cc(C(F)(F)F)ccc32)CC1"	"IC50"	"'='"	"11800.0"	"nM"	"4.93"	""	""	"UO_0000065"	"10.55"	"0.21"	"-0.96"	"11.85"	"0"	"CHEMBL4679087"	"Inhibition of TDO in HEK cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4673358"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2021"	"None"	""	"INHIBITOR"
"CHEMBL4782532"	""	"None"	"368.91"	"0"	"4.65"	"8"	"CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CCc3ccccc32)CC1"	"IC50"	"'='"	"39000.0"	"nM"	"4.41"	""	""	"UO_0000065"	"11.95"	"0.23"	"-0.24"	"13.63"	"0"	"CHEMBL4679087"	"Inhibition of TDO in HEK cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4673358"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2021"	"None"	""	"INHIBITOR"
"CHEMBL2148000"	""	"None"	"163.15"	"0"	"1.61"	"27"	"Fc1ccccc1-c1c[nH]nn1"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2150233"	"Inhibition of human TDO transfected in mouse P815B clone 19 cells by HPLC analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2146377"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""	""
"CHEMBL4245134"	""	"None"	"365.37"	"0"	"0.59"	"5c"	"NC(=S)NNC(=O)c1c2c(n3ccccc13)C(=O)c1ncccc1C2=O"	"IC50"	"'='"	"1200.0"	"nM"	"5.92"	""	""	"UO_0000065"	"16.20"	"0.31"	"5.33"	"4.99"	"0"	"CHEMBL4236680"	"Inhibition of recombinant TDO (unknown origin) assessed as reduction in N-formylkynurenine formation using L-Tryptophan as substrate after 75 mins by UV absorption method"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4229555"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2018"	"None"	""	""
"CHEMBL4291805"	""	"None"	"363.67"	"1"	"5.67"	"129"	"Cl.Nc1sc2ccc(Cl)cc2c1Nc1ccc(F)c(Cl)c1"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4290084"	""	"None"	"335.72"	"0"	"4.54"	"143"	"COC(=O)Nc1oc2cnccc2c1Nc1ccc(F)c(Cl)c1"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4285874"	""	"None"	"403.58"	"0"	"4.55"	"153"	"Nc1oc2c(I)nccc2c1Nc1ccc(F)c(Cl)c1"	"IC50"	"'<'"	"500.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
